_Sample_ID,_Method_ID,CPT Name,Depth,Tip Stress UNC_qc,Sleeve Stress_fs,Pore Pressure_u
,,CPT-401,5.003,81.81,0.3702,-0.1125
,,CPT-401,5.069,76.43,0.3881,-0.1
,,CPT-401,5.135,73.8,0.3778,-0.0812
,,CPT-401,5.2,72.84,0.3543,-0.0688
,,CPT-401,5.266,75.59,0.3324,-0.0438
,,CPT-401,5.331,83.96,0.3316,-0.0313
,,CPT-401,5.397,94.13,0.3337,-0.0375
,,CPT-401,5.463,97.96,0.333,-0.0625
,,CPT-401,5.528,95.56,0.3435,-0.075
,,CPT-401,5.594,90.06,0.3556,-0.0688
,,CPT-401,5.659,82.17,0.3662,-0.0562
,,CPT-401,5.725,75.35,0.3637,-0.0438
,,CPT-401,5.791,72.48,0.3498,-0.0375
,,CPT-401,5.856,70.81,0.3324,-0.0125
,,CPT-401,5.922,70.81,0.3073,0.0062
,,CPT-401,5.988,71.05,0.2767,0.0187
,,CPT-401,6.053,66.14,0.2343,0.0125
,,CPT-401,6.119,59.2,0.2062,-0.0125
,,CPT-401,6.184,53.34,0.2067,-0.0375
,,CPT-401,6.25,46.65,0.2071,-0.1
,,CPT-401,6.316,40.9,0.1999,-0.1
,,CPT-401,6.381,37.8,0.1807,-0.1
,,CPT-401,6.447,36.12,0.1769,-0.1
,,CPT-401,6.512,36.96,0.1849,-0.0688
,,CPT-401,6.578,35.64,0.1763,-0.0688
,,CPT-401,6.644,33.97,0.1683,-0.0688
,,CPT-401,6.709,32.77,0.1914,-0.0313
,,CPT-401,6.775,31.34,0.2196,-0.025
,,CPT-401,6.841,35.04,0.2463,-0.0187
,,CPT-401,6.906,37.68,0.2498,0.0062
,,CPT-401,6.972,52.39,0.2208,0.1687
,,CPT-401,7.037,84.92,0.2315,-0.0063
,,CPT-401,7.103,103.7,0.2759,-0.125
,,CPT-401,7.169,119.96,0.3333,-0.2937
,,CPT-401,7.234,119.49,0.3594,-0.2906
,,CPT-401,7.3,111.23,0.3437,-0.3124
,,CPT-401,7.365,99.63,0.3067,-0.2875
,,CPT-401,7.431,93.77,0.2901,-0.2749
,,CPT-401,7.497,88.03,0.2898,-0.2562
,,CPT-401,7.562,82.65,0.273,-0.2375
,,CPT-401,7.628,78.34,0.2669,-0.1531
,,CPT-401,7.694,42.34,0.2693,-0.0438
,,CPT-401,7.759,64.11,0.2892,-0.0469
,,CPT-401,7.825,57.65,0.3034,-0.0625
,,CPT-401,7.89,49.04,0.3171,-0.05
,,CPT-401,7.956,42.1,0.3185,-0.0375
,,CPT-401,8.022,39.47,0.3027,-0.0187
,,CPT-401,8.087,39.47,0.2572,0.0
,,CPT-401,8.153,39.47,0.1923,0.0187
,,CPT-401,8.219,39.47,0.1683,0.0437
,,CPT-401,8.284,35.28,0.1597,0.0125
,,CPT-401,8.35,28.94,0.1364,-0.0562
,,CPT-401,8.415,18.9,0.1067,-0.225
,,CPT-401,8.481,13.75,0.095,-0.2312
,,CPT-401,8.547,11.12,0.1002,-0.2312
,,CPT-401,8.612,8.73,0.0952,-0.2375
,,CPT-401,8.678,6.46,0.0846,-0.1562
,,CPT-401,8.743,5.02,0.076,-0.1187
,,CPT-401,8.809,4.19,0.0672,-0.1062
,,CPT-401,8.875,3.35,0.0594,-0.0875
,,CPT-401,8.94,3.35,0.0524,-0.0688
,,CPT-401,9.006,3.11,0.0514,-0.0562
,,CPT-401,9.072,2.99,0.0523,-0.0375
,,CPT-401,9.137,2.99,0.0523,-0.025
,,CPT-401,9.203,3.23,0.0523,-0.025
,,CPT-401,9.268,3.47,0.0515,-0.0125
,,CPT-401,9.334,3.71,0.0523,0.0125
,,CPT-401,9.4,3.47,0.0566,0.0125
,,CPT-401,9.465,3.35,0.061,0.025
,,CPT-401,9.531,3.59,0.0645,0.0312
,,CPT-401,9.596,3.35,0.0646,0.0375
,,CPT-401,9.662,2.87,0.0619,0.0562
,,CPT-401,9.728,3.11,0.061,0.075
,,CPT-401,9.793,2.99,0.061,0.0875
,,CPT-401,9.859,2.99,0.0602,0.0875
,,CPT-401,9.925,2.99,0.0627,0.1
,,CPT-401,9.99,2.99,0.0654,0.1062
,,CPT-401,10.056,2.99,0.0628,0.125
,,CPT-401,10.121,2.87,0.0627,0.1499
,,CPT-401,10.187,3.23,0.0697,0.1499
,,CPT-401,10.253,3.59,0.0699,0.1625
,,CPT-401,10.318,4.19,0.0705,0.1687
,,CPT-401,10.384,4.19,0.0776,0.1874
,,CPT-401,10.449,5.02,0.0802,0.1937
,,CPT-401,10.515,5.74,0.0837,0.1937
,,CPT-401,10.581,5.38,0.0966,0.1812
,,CPT-401,10.646,4.66,0.1201,0.2
,,CPT-401,10.712,4.19,0.1394,0.2124
,,CPT-401,10.778,5.02,0.1388,0.2374
,,CPT-401,10.843,5.74,0.1372,0.2312
,,CPT-401,10.909,4.96,0.1324,0.2312
,,CPT-401,10.974,5.74,0.1306,0.2062
,,CPT-401,11.04,5.74,0.1387,0.2124
,,CPT-401,11.106,7.3,0.1343,0.2249
,,CPT-401,11.171,6.58,0.1172,0.2187
,,CPT-401,11.237,6.22,0.1161,0.2374
,,CPT-401,11.302,7.89,0.1219,0.2437
,,CPT-401,11.368,9.21,0.121,0.2499
,,CPT-401,11.434,8.61,0.1282,0.2437
,,CPT-401,11.499,7.54,0.1324,0.2312
,,CPT-401,11.565,6.22,0.1463,0.2312
,,CPT-401,11.631,5.38,0.1509,0.2312
,,CPT-401,11.696,4.07,0.1487,0.2562
,,CPT-401,11.762,3.95,0.1495,0.3249
,,CPT-401,11.827,5.74,0.1534,0.3687
,,CPT-401,11.893,9.09,0.1578,0.3999
,,CPT-401,11.959,8.01,0.1502,0.3687
,,CPT-401,12.024,6.58,0.137,0.3687
,,CPT-401,12.09,5.26,0.1343,0.3687
,,CPT-401,12.156,4.78,0.1335,0.3624
,,CPT-401,12.221,3.83,0.1137,0.3874
,,CPT-401,12.287,2.99,0.0959,0.4374
,,CPT-401,12.352,2.63,0.0959,0.4811
,,CPT-401,12.418,3.11,0.0831,0.5436
,,CPT-401,12.484,4.55,0.0698,0.5999
,,CPT-401,12.549,5.26,0.0698,0.6186
,,CPT-401,12.615,5.38,0.0723,0.6498
,,CPT-401,12.68,4.66,0.0844,0.6436
,,CPT-401,12.746,3.59,0.0925,0.7186
,,CPT-401,12.812,3.83,0.0898,0.7748
,,CPT-401,12.877,5.02,0.0932,0.8498
,,CPT-401,12.943,8.61,0.1054,0.8685
,,CPT-401,13.009,8.61,0.1176,0.7561
,,CPT-401,13.074,6.7,0.1263,0.7529
,,CPT-401,13.14,4.55,0.1308,0.7311
,,CPT-401,13.205,3.35,0.1274,0.7498
,,CPT-401,13.271,4.07,0.1119,0.8436
,,CPT-401,13.337,5.38,0.0994,0.906
,,CPT-401,13.402,5.62,0.0968,0.8935
,,CPT-401,13.468,5.02,0.0976,0.8436
,,CPT-401,13.533,4.43,0.1046,0.881
,,CPT-401,13.599,4.07,0.1081,0.9248
,,CPT-401,13.665,3.71,0.1107,0.956
,,CPT-401,13.73,3.23,0.1108,1.0185
,,CPT-401,13.796,3.11,0.1056,1.0435
,,CPT-401,13.862,4.43,0.1029,1.1935
,,CPT-401,13.927,4.66,0.1029,1.131
,,CPT-401,13.993,3.95,0.1285,1.1185
,,CPT-401,14.058,3.47,0.1535,1.1185
,,CPT-401,14.124,3.35,0.1492,1.1372
,,CPT-401,14.19,3.23,0.1328,1.1685
,,CPT-401,14.255,2.99,0.1118,1.2185
,,CPT-401,14.321,4.43,0.0935,0.6748
,,CPT-401,14.386,3.71,0.0845,0.6811
,,CPT-401,14.452,2.87,0.0838,0.6998
,,CPT-401,14.518,3.65,0.0742,0.7873
,,CPT-401,14.583,2.99,0.0646,0.906
,,CPT-401,14.649,3.59,0.0576,1.0872
,,CPT-401,14.715,3.47,0.0583,1.1435
,,CPT-401,14.78,7.3,0.0688,1.3747
,,CPT-401,14.846,11.72,0.1134,1.2997
,,CPT-401,14.911,10.29,0.1594,0.906
,,CPT-401,14.977,6.82,0.1665,0.8248
,,CPT-401,15.043,4.55,0.1666,0.8685
,,CPT-401,15.108,3.47,0.158,0.931
,,CPT-401,15.174,2.75,0.1397,1.0435
,,CPT-401,15.24,2.99,0.0966,1.2684
,,CPT-401,15.305,4.07,0.0628,1.5559
,,CPT-401,15.371,4.9,0.0628,1.6684
,,CPT-401,15.436,5.14,0.0713,1.7308
,,CPT-401,15.502,4.19,0.0836,1.7933
,,CPT-401,15.568,3.35,0.0923,1.8496
,,CPT-401,15.633,3.35,0.1011,2.137
,,CPT-401,15.699,3.59,0.1055,2.4119
,,CPT-401,15.764,4.9,0.1047,2.6244
,,CPT-401,15.83,8.01,0.1379,2.6494
,,CPT-401,15.896,12.92,0.1915,1.4872
,,CPT-401,15.961,13.16,0.2178,1.006
,,CPT-401,16.027,11.12,0.2173,0.9873
,,CPT-401,16.093,8.49,0.2246,1.0998
,,CPT-401,16.158,11.06,0.251,1.1497
,,CPT-401,16.224,10.29,0.2564,1.181
,,CPT-401,16.289,11.0,0.2324,1.2122
,,CPT-401,16.355,9.09,0.2153,1.056
,,CPT-401,16.421,7.06,0.2274,1.0685
,,CPT-401,16.486,7.42,0.2346,1.2997
,,CPT-401,16.552,7.77,0.2115,1.3185
,,CPT-401,16.617,6.82,0.1747,1.2247
,,CPT-401,16.683,8.13,0.1596,1.3309
,,CPT-401,16.749,13.87,0.1775,1.4559
,,CPT-401,16.814,25.12,0.2082,0.8935
,,CPT-401,16.88,30.74,0.2368,0.4624
,,CPT-401,16.946,33.01,0.2888,0.4061
,,CPT-401,17.011,33.37,0.3474,0.4499
,,CPT-401,17.077,33.37,0.4031,0.4999
,,CPT-401,17.142,33.37,0.4573,0.5311
,,CPT-401,17.208,28.35,0.4497,0.5311
,,CPT-401,17.274,22.25,0.41,0.5748
,,CPT-401,17.339,22.25,0.3866,0.6623
,,CPT-401,17.405,22.73,0.3996,0.7498
,,CPT-401,17.47,22.25,0.4546,0.5124
,,CPT-401,17.536,21.77,0.4668,0.5811
,,CPT-401,17.602,21.29,0.4483,0.5061
,,CPT-401,17.667,22.84,0.4746,0.5874
,,CPT-401,17.733,26.19,0.5339,0.5124
,,CPT-401,17.799,30.38,0.5616,0.5936
,,CPT-401,17.864,31.81,0.559,0.603
,,CPT-401,17.93,32.65,0.5171,0.603
,,CPT-401,17.995,35.52,0.488,0.6123
,,CPT-401,18.061,43.78,0.5765,0.6061
,,CPT-401,18.127,48.8,0.6753,0.3062
,,CPT-401,18.192,47.12,0.6984,0.2999
,,CPT-401,18.258,45.21,0.7138,0.3561
,,CPT-401,18.323,47.72,0.7375,0.5186
,,CPT-401,18.389,71.16,0.7375,0.7061
,,CPT-401,18.455,104.77,0.7277,0.7436
,,CPT-401,18.52,147.59,0.7033,0.0687
,,CPT-401,18.586,167.69,0.6178,0.075
,,CPT-401,18.652,176.54,0.5213,0.1187
,,CPT-401,18.717,186.94,0.5143,0.1312
,,CPT-401,18.783,194.48,0.4993,0.2937
,,CPT-401,18.848,183.83,0.4919,0.1281
,,CPT-401,18.914,159.07,0.5328,0.125
,,CPT-401,18.98,141.37,0.5063,0.125
,,CPT-401,19.045,119.49,0.465,0.1812
,,CPT-401,19.111,101.42,0.4568,0.4436
,,CPT-401,19.177,92.81,0.4528,0.4936
,,CPT-401,19.242,88.75,0.4268,0.5624
,,CPT-401,19.308,91.98,0.4098,0.4936
,,CPT-401,19.373,98.79,0.4098,0.4561
,,CPT-401,19.439,100.71,0.4312,0.4374
,,CPT-401,19.505,98.2,0.4816,0.4499
,,CPT-401,19.57,91.38,0.5238,0.4436
,,CPT-401,19.636,86.24,0.55,0.4874
,,CPT-401,19.701,84.2,0.5684,0.5124
,,CPT-401,19.767,80.73,0.5763,0.5561
,,CPT-401,19.833,76.07,0.5688,0.6311
,,CPT-401,19.898,72.84,0.541,0.7123
,,CPT-401,19.964,69.97,0.501,0.8123
,,CPT-401,20.03,69.61,0.4437,0.8498
,,CPT-401,20.095,70.09,0.3876,0.8061
,,CPT-401,20.161,70.09,0.3611,0.6311
,,CPT-401,20.226,70.09,0.3575,0.5811
,,CPT-401,20.292,71.16,0.3704,0.4374
,,CPT-401,20.358,72.0,0.4101,0.4499
,,CPT-401,20.423,71.4,0.4412,0.5373
,,CPT-401,20.489,69.25,0.472,0.6686
,,CPT-401,20.554,67.46,0.4749,0.7811
,,CPT-401,20.62,67.7,0.4422,0.831
,,CPT-401,20.686,69.85,0.4394,0.8061
,,CPT-401,20.751,38.39,0.4463,0.5436
,,CPT-401,20.817,73.68,0.4517,0.4749
,,CPT-401,20.883,78.7,0.4577,0.5249
,,CPT-401,20.948,81.21,0.4801,0.5249
,,CPT-401,21.014,82.53,0.4962,0.5311
,,CPT-401,21.079,85.16,0.4868,0.5249
,,CPT-401,21.145,88.87,0.4787,0.5624
,,CPT-401,21.211,92.81,0.5086,0.6061
,,CPT-401,21.276,101.42,0.6021,0.6061
,,CPT-401,21.342,106.69,0.6645,0.5249
,,CPT-401,21.407,107.05,0.6593,0.5561
,,CPT-401,21.473,106.33,0.6686,0.5748
,,CPT-401,21.539,104.42,0.6844,0.6186
,,CPT-401,21.604,104.42,0.6906,0.6186
,,CPT-401,21.67,109.68,0.6958,0.6186
,,CPT-401,21.736,116.26,0.7019,0.6249
,,CPT-401,21.801,118.89,0.7012,0.5936
,,CPT-401,21.867,121.16,0.707,0.5936
,,CPT-401,21.932,123.19,0.739,0.5936
,,CPT-401,21.998,124.51,0.7681,0.5936
,,CPT-401,22.064,125.82,0.7641,0.5874
,,CPT-401,22.129,125.88,0.7192,0.5624
,,CPT-401,22.195,125.88,0.7174,0.5686
,,CPT-401,22.261,125.94,0.7342,0.4749
,,CPT-401,22.326,125.23,0.733,0.3812
,,CPT-401,22.392,123.91,0.7756,0.4686
,,CPT-401,22.457,121.28,0.8329,0.4187
,,CPT-401,22.523,118.89,0.8719,0.4624
,,CPT-401,22.589,117.57,0.8738,0.5311
,,CPT-401,22.654,120.08,0.8745,0.5811
,,CPT-401,22.72,132.28,0.8849,0.6311
,,CPT-401,22.785,149.27,0.9321,0.5748
,,CPT-401,22.851,158.96,1.0295,0.5436
,,CPT-401,22.917,165.53,1.1224,0.5124
,,CPT-401,22.982,166.37,1.1888,0.5405
,,CPT-401,23.048,163.02,1.231,0.5373
,,CPT-401,23.114,157.04,1.2494,0.5499
,,CPT-401,23.179,156.32,1.2377,0.5811
,,CPT-401,23.245,158.6,1.2105,0.5999
,,CPT-401,23.31,158.72,1.1922,0.6249
,,CPT-401,23.376,155.61,1.1901,0.6373
,,CPT-401,23.442,147.95,1.1913,0.6436
,,CPT-401,23.507,141.85,1.1688,0.6373
,,CPT-401,23.573,140.06,1.1383,0.6186
,,CPT-401,23.638,134.44,1.1095,0.6373
,,CPT-401,23.704,124.27,1.0696,0.6123
,,CPT-401,23.77,120.44,0.9917,0.6373
,,CPT-401,23.835,116.73,0.9169,0.6498
,,CPT-401,23.901,112.67,0.8793,0.6373
,,CPT-401,23.967,105.13,0.8513,0.6498
,,CPT-401,24.032,97.12,0.8073,0.6311
,,CPT-401,24.098,94.49,0.7487,0.6498
,,CPT-401,24.163,88.99,0.7041,0.6311
,,CPT-401,24.229,85.16,0.6478,0.6311
,,CPT-401,24.295,84.2,0.5933,0.6186
,,CPT-401,24.36,81.69,0.5645,0.5874
,,CPT-401,24.426,78.46,0.5485,0.4874
,,CPT-401,24.491,81.51,0.5544,0.4686
,,CPT-401,24.557,77.03,0.5812,0.5373
,,CPT-401,24.623,81.33,0.6213,0.5561
,,CPT-401,24.688,85.04,0.6418,0.5874
,,CPT-401,24.754,82.89,0.6469,0.5936
,,CPT-401,24.82,77.03,0.6506,0.5936
,,CPT-401,24.885,72.36,0.6462,0.6311
,,CPT-401,24.951,71.88,0.6444,0.6436
,,CPT-401,25.016,73.68,0.6435,0.6498
,,CPT-401,25.082,70.69,0.6444,0.6436
,,CPT-401,25.148,65.66,0.6436,0.6436
,,CPT-401,25.213,58.85,0.6315,0.6936
,,CPT-401,25.279,57.65,0.5978,0.7311
,,CPT-401,25.344,57.77,0.5584,0.7311
,,CPT-401,25.41,57.65,0.5159,0.7373
,,CPT-401,25.476,59.2,0.467,0.7061
,,CPT-401,25.541,59.44,0.4447,0.6748
,,CPT-401,25.607,57.53,0.4481,0.5624
,,CPT-401,25.673,54.54,0.4551,0.6748
,,CPT-401,25.738,54.6,0.4552,0.6249
,,CPT-401,25.804,54.6,0.4457,0.6748
,,CPT-401,25.869,54.66,0.4403,0.6936
,,CPT-401,25.935,58.25,0.4523,0.6811
,,CPT-401,26.001,61.12,0.475,0.6873
,,CPT-401,26.066,64.35,0.49,0.6873
,,CPT-401,26.132,66.14,0.5021,0.7186
,,CPT-401,26.198,65.42,0.5084,0.7498
,,CPT-401,26.263,65.78,0.5092,0.7811
,,CPT-401,26.329,69.85,0.5187,0.7748
,,CPT-401,26.394,70.81,0.5292,0.7561
,,CPT-401,26.46,67.82,0.5345,0.7123
,,CPT-401,26.526,64.23,0.5252,0.7529
,,CPT-401,26.591,60.28,0.5068,0.7248
,,CPT-401,26.657,58.73,0.4945,0.7498
,,CPT-401,26.722,56.93,0.4738,0.7373
,,CPT-401,26.788,56.75,0.4262,0.7373
,,CPT-401,26.854,56.75,0.3916,0.7373
,,CPT-401,26.919,56.57,0.406,0.7311
,,CPT-401,26.985,60.04,0.3521,0.6623
,,CPT-401,27.051,67.46,0.3814,0.4874
,,CPT-401,27.116,72.0,0.5131,0.5936
,,CPT-401,27.182,70.69,0.5371,0.5686
,,CPT-401,27.247,65.66,0.5733,0.5874
,,CPT-401,27.313,62.73,0.6066,0.6811
,,CPT-401,27.379,55.74,0.6126,0.6936
,,CPT-401,27.444,59.8,0.6121,0.7811
,,CPT-401,27.493,63.63,0.6121,0.8123
,,CPT-401,27.559,63.87,0.6138,0.7748
,,CPT-401,27.625,63.51,0.6054,0.8061
,,CPT-401,27.69,67.1,0.5879,0.7998
,,CPT-401,27.756,67.1,0.5833,0.7935
,,CPT-401,27.822,63.27,0.5817,0.7811
,,CPT-401,27.887,59.44,0.6114,0.8373
,,CPT-401,27.953,62.97,0.6547,0.8685
,,CPT-401,28.018,61.12,0.6414,0.8498
,,CPT-401,28.084,62.67,0.579,0.7873
,,CPT-401,28.15,61.24,0.5149,0.8061
,,CPT-401,28.215,55.02,0.4687,0.8248
,,CPT-401,28.281,51.55,0.3926,0.6811
,,CPT-401,28.346,49.52,0.2974,0.6873
,,CPT-401,28.412,42.94,0.2533,0.7748
,,CPT-401,28.478,39.71,0.252,0.9123
,,CPT-401,28.543,38.87,0.2507,0.9498
,,CPT-401,28.609,38.99,0.2921,0.9748
,,CPT-401,28.675,36.84,0.3409,0.9373
,,CPT-401,28.74,41.86,0.3436,0.9123
,,CPT-401,28.806,44.37,0.3375,0.8498
,,CPT-401,28.871,36.0,0.3331,1.0185
,,CPT-401,28.937,33.01,0.3212,1.1622
,,CPT-401,29.003,32.41,0.2464,1.3872
,,CPT-401,29.068,29.78,0.1677,1.7996
,,CPT-401,29.134,28.47,0.1629,2.1433
,,CPT-401,29.199,27.63,0.1718,2.1245
,,CPT-401,29.265,26.55,0.1496,2.1183
,,CPT-401,29.331,24.28,0.1137,2.1183
,,CPT-401,29.396,22.37,0.0986,2.112
,,CPT-401,29.462,22.01,0.1062,1.8871
,,CPT-401,29.528,21.41,0.1108,1.7683
,,CPT-401,29.593,18.54,0.1021,1.8996
,,CPT-401,29.659,16.03,0.0883,1.912
,,CPT-401,29.724,12.92,0.0785,2.5119
,,CPT-401,29.79,11.24,0.0776,2.8118
,,CPT-401,29.856,10.41,0.081,2.8993
,,CPT-401,29.921,10.64,0.0872,3.0493
,,CPT-401,29.987,10.53,0.1265,3.4992
,,CPT-401,30.052,10.53,0.1674,3.6367
,,CPT-401,30.118,10.53,0.1751,3.6242
,,CPT-401,30.184,10.53,0.1959,3.5742
,,CPT-401,30.249,11.72,0.2136,3.5617
,,CPT-401,30.315,15.07,0.2077,1.4184
,,CPT-401,30.381,13.75,0.1775,1.7683
,,CPT-401,30.446,13.69,0.1441,2.362
,,CPT-401,30.512,13.69,0.1291,2.7244
,,CPT-401,30.577,13.64,0.1145,2.8931
,,CPT-401,30.643,14.11,0.1029,2.8181
,,CPT-401,30.709,11.96,0.1029,3.1493
,,CPT-401,30.774,9.57,0.1089,3.6929
,,CPT-401,30.84,8.49,0.1143,3.9616
,,CPT-401,30.906,8.13,0.1031,4.399
,,CPT-401,30.971,9.21,0.0916,4.5615
,,CPT-401,31.037,10.05,0.0873,4.1928
,,CPT-401,31.102,10.05,0.094,3.7679
,,CPT-401,31.168,8.97,0.1123,3.7991
,,CPT-401,31.234,8.97,0.1186,4.3115
,,CPT-401,31.299,8.97,0.1049,4.3677
,,CPT-401,31.365,11.12,0.0805,4.4052
,,CPT-401,31.43,12.2,0.068,3.8491
,,CPT-401,31.496,11.96,0.068,3.3242
,,CPT-401,31.562,9.81,0.068,3.5929
,,CPT-401,31.627,8.49,0.0689,4.1553
,,CPT-401,31.693,7.89,0.0706,4.5615
,,CPT-401,31.759,8.37,0.0741,4.7551
,,CPT-401,31.824,8.13,0.0742,4.8551
,,CPT-401,31.89,8.25,0.0741,5.0488
,,CPT-401,31.955,8.73,0.0733,5.0488
,,CPT-401,32.021,8.97,0.0732,4.6802
,,CPT-401,32.087,8.61,0.0776,5.0613
,,CPT-401,32.152,8.01,0.081,4.8739
,,CPT-401,32.218,7.54,0.0888,5.0738
,,CPT-401,32.283,7.77,0.1044,5.3425
,,CPT-401,32.349,9.81,0.1271,5.0738
,,CPT-401,32.415,12.44,0.1523,4.3428
,,CPT-401,32.48,16.98,0.1588,2.7244
,,CPT-401,32.546,16.98,0.1543,2.212
,,CPT-401,32.612,15.07,0.1501,2.2338
,,CPT-401,32.677,13.16,0.1362,2.0183
,,CPT-401,32.743,11.72,0.1188,2.2557
,,CPT-401,32.808,9.09,0.0962,2.7869
,,CPT-401,32.874,7.3,0.0769,3.4242
,,CPT-401,32.94,6.7,0.0672,3.8741
,,CPT-401,33.005,6.7,0.0645,4.4115
,,CPT-401,33.071,7.06,0.0645,4.6489
,,CPT-401,33.136,7.54,0.0645,4.5864
,,CPT-401,33.202,7.89,0.0628,4.249
,,CPT-401,33.268,7.89,0.0824,4.224
,,CPT-401,33.333,8.61,0.1217,4.2365
,,CPT-401,33.399,7.77,0.1267,4.0866
,,CPT-401,33.465,8.61,0.1091,4.3865
,,CPT-401,33.53,7.3,0.1055,4.5864
,,CPT-401,33.596,8.61,0.1064,2.0308
,,CPT-401,33.661,8.85,0.1072,2.287
,,CPT-401,33.727,7.54,0.1739,3.193
,,CPT-401,33.793,7.89,0.338,4.0366
,,CPT-401,33.858,10.64,0.5112,4.3115
,,CPT-401,33.924,18.78,0.6603,4.0928
,,CPT-401,33.99,33.25,0.7641,3.7241
,,CPT-401,34.055,33.49,0.7901,0.7311
,,CPT-401,34.121,33.13,0.7507,0.2624
,,CPT-401,34.186,36.0,0.6638,0.2624
,,CPT-401,34.252,36.6,0.5268,0.0312
,,CPT-401,34.318,34.81,0.3797,0.0312
,,CPT-401,34.383,30.38,0.2833,0.0312
,,CPT-401,34.449,28.83,0.222,0.0687
,,CPT-401,34.514,26.91,0.1868,0.1312
,,CPT-401,34.58,22.25,0.1685,0.2
,,CPT-401,34.646,18.78,0.1493,0.3249
,,CPT-401,34.711,17.7,0.1216,0.4874
,,CPT-401,34.777,18.9,0.1132,0.831
,,CPT-401,34.843,18.42,0.1101,1.006
,,CPT-401,34.908,15.67,0.096,1.2435
,,CPT-401,34.974,14.11,0.0942,1.4872
,,CPT-401,35.039,13.04,0.0899,1.9808
,,CPT-401,35.105,13.64,0.0846,2.4744
,,CPT-401,35.171,13.28,0.0948,2.8681
,,CPT-401,35.236,13.87,0.1107,3.1118
,,CPT-401,35.302,13.52,0.1194,3.3742
,,CPT-401,35.367,13.99,0.1136,3.518
,,CPT-401,35.433,14.11,0.0995,3.6054
,,CPT-401,35.499,17.22,0.0934,3.218
,,CPT-401,35.564,16.74,0.0907,2.8056
,,CPT-401,35.63,14.83,0.095,2.5931
,,CPT-401,35.696,13.04,0.0994,2.9681
,,CPT-401,35.761,12.56,0.1045,3.3555
,,CPT-401,35.827,12.56,0.1048,3.5054
,,CPT-401,35.892,12.56,0.0986,3.8179
,,CPT-401,35.958,12.56,0.0917,4.0178
,,CPT-401,36.024,13.28,0.0906,3.9428
,,CPT-401,36.089,13.64,0.0951,3.3367
,,CPT-401,36.155,12.68,0.0984,3.4867
,,CPT-401,36.22,11.96,0.1029,3.5117
,,CPT-401,36.286,11.9,0.0909,3.6617
,,CPT-401,36.352,11.9,0.0759,4.0303
,,CPT-401,36.417,11.84,0.0681,4.424
,,CPT-401,36.483,13.4,0.0747,4.0366
,,CPT-401,36.549,11.6,0.0898,3.9866
,,CPT-401,36.614,9.45,0.089,4.7364
,,CPT-401,36.68,8.85,0.088,5.2426
,,CPT-401,36.745,12.32,0.0907,5.1613
,,CPT-401,36.811,10.88,0.0873,5.1613
,,CPT-401,36.877,9.57,0.0829,5.0801
,,CPT-401,36.942,9.81,0.0794,5.3613
,,CPT-401,37.008,10.17,0.0895,5.5112
,,CPT-401,37.073,9.69,0.1072,5.6112
,,CPT-401,37.139,10.17,0.1108,5.6675
,,CPT-401,37.205,9.57,0.1176,5.5237
,,CPT-401,37.27,10.17,0.1222,5.23
,,CPT-401,37.336,11.48,0.1083,4.9551
,,CPT-401,37.402,12.8,0.0968,4.5302
,,CPT-401,37.467,13.87,0.0899,4.3053
,,CPT-401,37.533,14.59,0.0893,4.2865
,,CPT-401,37.598,13.75,0.0929,4.3865
,,CPT-401,37.664,14.47,0.0924,5.0239
,,CPT-401,37.73,12.44,0.0899,5.2176
,,CPT-401,37.795,14.35,0.0889,4.9239
,,CPT-401,37.861,15.79,0.083,4.6864
,,CPT-401,37.927,16.03,0.0818,4.6365
,,CPT-401,37.992,14.47,0.1035,4.5802
,,CPT-401,38.058,12.56,0.1228,4.7614
,,CPT-401,38.123,12.68,0.1188,5.1738
,,CPT-401,38.189,15.07,0.0936,4.4552
,,CPT-401,38.255,15.31,0.0943,3.6992
,,CPT-401,38.32,13.75,0.0958,3.293
,,CPT-401,38.386,12.08,0.0964,3.193
,,CPT-401,38.451,9.93,0.1415,3.4992
,,CPT-401,38.517,9.21,0.1752,4.2678
,,CPT-401,38.583,10.41,0.183,4.6677
,,CPT-401,38.648,13.28,0.1883,4.274
,,CPT-401,38.714,16.15,0.1961,3.6242
,,CPT-401,38.78,18.54,0.1946,2.8681
,,CPT-401,38.845,18.42,0.1747,2.5931
,,CPT-401,38.911,18.3,0.1554,2.3557
,,CPT-401,38.976,20.45,0.1312,1.9246
,,CPT-401,39.042,21.17,0.0997,1.9683
,,CPT-401,39.108,18.54,0.0978,2.2307
,,CPT-401,39.173,15.31,0.1078,2.4494
,,CPT-401,39.239,13.16,0.1063,2.7931
,,CPT-401,39.304,11.0,0.1056,3.343
,,CPT-401,39.37,10.76,0.102,3.9428
,,CPT-401,39.436,11.36,0.0892,4.1803
,,CPT-401,39.501,11.72,0.0861,3.8554
,,CPT-401,39.567,11.24,0.0934,3.8491
,,CPT-401,39.633,10.88,0.0856,3.8429
,,CPT-401,39.698,10.64,0.0768,4.0303
,,CPT-401,39.764,10.53,0.0724,4.3615
,,CPT-401,39.829,7.77,0.0724,4.3959
,,CPT-401,39.895,9.81,0.0715,4.3959
,,CPT-401,39.961,9.09,0.0715,4.4302
,,CPT-401,40.026,9.09,0.0767,4.7427
,,CPT-401,40.092,9.09,0.0862,4.7614
,,CPT-401,40.157,9.33,0.0924,4.8301
